Unit,Time,Setting1,Setting2,Setting3,FanInletTemp,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,FanInletPres,BypassDuctPres,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,EnginePresRatio,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,DemandFanSpeed,DemandCorrFanSpeed,HPTCoolantBleed,LPTCoolantBleed
86,1,0.0014,-0,100,518.67,643.06,1593.71,1408.42,14.62,21.61,554.35,2388.05,9060.64,1.3,47.35,522.38,2388.09,8136.32,8.4239,0.03,392,2388,100,38.82,23.4096
86,2,0.0034,-0.0005,100,518.67,642.41,1602.39,1407.07,14.62,21.6,553.84,2388.07,9067.94,1.3,47.51,521.68,2388.09,8138.02,8.4522,0.03,393,2388,100,38.97,23.3046
86,3,-0.0004,0,100,518.67,642.79,1583.74,1407.67,14.62,21.61,554.17,2388.08,9058.55,1.3,47.5,521.84,2388.11,8140.18,8.4097,0.03,392,2388,100,38.89,23.3123
86,4,-0.003,0.0002,100,518.67,642.28,1587.97,1399.32,14.62,21.61,553.85,2388.07,9059.9,1.3,47.29,522.14,2388.02,8144.68,8.4076,0.03,391,2388,100,38.82,23.2605
86,5,0.0019,0.0004,100,518.67,642.5,1589.78,1407.85,14.62,21.61,553.33,2388.05,9061.34,1.3,47.51,521.82,2388.11,8143.84,8.4116,0.03,391,2388,100,39.12,23.4223
86,6,-0.0003,0.0002,100,518.67,643.16,1591.03,1407.62,14.62,21.61,554.07,2388.08,9060.78,1.3,47.69,521.69,2388.07,8144.5,8.4499,0.03,393,2388,100,38.81,23.2583
86,7,0.0005,-0.0005,100,518.67,642.35,1585.02,1403.66,14.62,21.61,553.83,2388.04,9061.15,1.3,47.32,521.54,2388.05,8138.75,8.4671,0.03,392,2388,100,38.97,23.3339
86,8,-0.0003,0.0001,100,518.67,643.01,1582.3,1409.89,14.62,21.61,554.11,2387.98,9053.38,1.3,47.31,521.92,2388.01,8137.93,8.4597,0.03,392,2388,100,39.1,23.3448
86,9,-0.0015,-0,100,518.67,642.29,1586.49,1401.55,14.62,21.61,553.56,2388.07,9055.51,1.3,47.56,521.72,2388.13,8140.46,8.3998,0.03,393,2388,100,39.05,23.4663
86,10,0.001,0.0002,100,518.67,642.62,1587.37,1401.4,14.62,21.61,554.32,2388.05,9064.18,1.3,47.49,521.92,2388.03,8137.36,8.4148,0.03,394,2388,100,38.79,23.3423
86,11,0.001,0.0004,100,518.67,642.76,1590.64,1398.88,14.62,21.61,554.1,2388.03,9057.69,1.3,47.31,521.54,2388.05,8143.3,8.4034,0.03,393,2388,100,38.86,23.2945
86,12,-0.0018,0.0004,100,518.67,642.41,1589.18,1404.37,14.62,21.61,554.05,2388.04,9064.33,1.3,47.28,521.35,2388.1,8140.45,8.4069,0.03,392,2388,100,38.89,23.492
86,13,0.0049,-0.0004,100,518.67,642.56,1590.84,1403.51,14.62,21.61,554.06,2388.08,9053.93,1.3,47.39,521.44,2388.1,8135.93,8.4416,0.03,393,2388,100,39.02,23.3551
86,14,0.0003,0.0002,100,518.67,642.43,1582.7,1411.21,14.62,21.61,553.68,2388.08,9063.96,1.3,47.28,521.9,2388.06,8138.81,8.4378,0.03,392,2388,100,38.64,23.3873
86,15,-0.0001,-0.0003,100,518.67,642.56,1584.94,1406.71,14.62,21.61,553.13,2388.06,9065.57,1.3,47.54,522.25,2388.04,8145.74,8.4243,0.03,393,2388,100,39,23.2888
86,16,-0.0009,0.0004,100,518.67,642.73,1590.43,1399.81,14.62,21.61,554.21,2388.06,9063.52,1.3,47.46,522.11,2388.06,8140.14,8.3922,0.03,391,2388,100,38.85,23.2716
86,17,0.001,-0.0004,100,518.67,642.68,1587.61,1400.08,14.62,21.61,553.3,2388.04,9056.71,1.3,47.44,521.54,2388.06,8145.05,8.3858,0.03,392,2388,100,38.77,23.2346
86,18,0.0016,0.0003,100,518.67,642.65,1596.39,1397.51,14.62,21.61,553.27,2388.08,9062.54,1.3,47.53,521.84,2388.06,8138.91,8.4062,0.03,393,2388,100,38.84,23.3539
86,19,0.0022,-0.0001,100,518.67,642.39,1583.43,1404.43,14.62,21.61,553.24,2388.08,9060.48,1.3,47.51,521.61,2388.05,8140.3,8.4605,0.03,391,2388,100,38.74,23.3869
86,20,-0.0005,0.0005,100,518.67,642.71,1589.02,1407.81,14.62,21.61,553.26,2388.03,9066.97,1.3,47.22,521.36,2388.04,8139.62,8.426,0.03,393,2388,100,38.9,23.4574
86,21,-0.0024,0.0001,100,518.67,643.02,1583.21,1399.7,14.62,21.61,554.61,2388.09,9063.15,1.3,47.37,521.74,2388.06,8138.61,8.4285,0.03,393,2388,100,38.9,23.4391
86,22,-0.0009,-0,100,518.67,642.56,1585.53,1401.87,14.62,21.61,553.61,2388.06,9064.18,1.3,47.53,521.61,2388.06,8141.27,8.4699,0.03,392,2388,100,38.79,23.3393
86,23,-0.001,0,100,518.67,642.26,1595.97,1401.04,14.62,21.61,553.94,2388.05,9057.46,1.3,47.38,522.11,2388.08,8144.81,8.4147,0.03,393,2388,100,38.95,23.3704
86,24,-0.0016,-0.0005,100,518.67,642.74,1592.33,1402.5,14.62,21.61,553.89,2388.1,9062.59,1.3,47.47,521.5,2388.09,8139.85,8.4285,0.03,394,2388,100,38.92,23.3893
86,25,-0.0003,-0,100,518.67,642.81,1592.84,1400.92,14.62,21.61,553.59,2388.08,9063.14,1.3,47.24,521.65,2388.1,8141.78,8.459,0.03,394,2388,100,39.07,23.3068
86,26,0.0042,0.0004,100,518.67,642.4,1586.33,1408.56,14.62,21.61,553.76,2388.04,9055.59,1.3,47.77,521.84,2388.05,8141.56,8.4046,0.03,392,2388,100,38.8,23.2964
86,27,-0.0026,0.0002,100,518.67,642.51,1587.01,1409.87,14.62,21.61,553.62,2388.09,9062.72,1.3,47.46,522.3,2388.11,8137.69,8.4124,0.03,392,2388,100,38.98,23.2926
