Unit,Time,Setting1,Setting2,Setting3,FanInletTemp,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,FanInletPres,BypassDuctPres,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,EnginePresRatio,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,DemandFanSpeed,DemandCorrFanSpeed,HPTCoolantBleed,LPTCoolantBleed
82,1,0,-0.0002,100,518.67,641.73,1582.64,1401.58,14.62,21.61,555.37,2387.98,9064.54,1.3,47.09,522.39,2387.99,8148.75,8.383,0.03,391,2388,100,38.84,23.4584
82,2,-0.0025,0.0001,100,518.67,642.07,1585.1,1395.89,14.62,21.61,554.94,2387.99,9060.04,1.3,47.32,522.48,2387.98,8145.71,8.4002,0.03,392,2388,100,39.1,23.5238
82,3,-0.0038,0.0003,100,518.67,641.86,1588.69,1394.02,14.62,21.61,554.86,2388,9057.61,1.3,47.23,522.57,2387.98,8143.7,8.3877,0.03,391,2388,100,39,23.478
82,4,0.0023,-0,100,518.67,641.99,1584.03,1400.45,14.62,21.61,554.45,2388.01,9068.18,1.3,47.27,522.3,2388.06,8142.17,8.379,0.03,392,2388,100,38.79,23.4673
82,5,0.0047,0.0004,100,518.67,642.32,1579.79,1399.32,14.62,21.61,554.39,2387.99,9062.71,1.3,47.16,522.72,2388.01,8145.3,8.3988,0.03,390,2388,100,38.94,23.3646
82,6,-0.0005,-0.0002,100,518.67,642.26,1578,1398.33,14.62,21.61,554.55,2387.96,9056.97,1.3,47.17,522.64,2388.03,8140.26,8.3997,0.03,392,2388,100,38.91,23.2786
82,7,0.0016,-0.0001,100,518.67,641.85,1582.53,1398.36,14.62,21.61,555.13,2388,9061.69,1.3,47.04,522.16,2388.01,8135.09,8.3652,0.03,392,2388,100,38.94,23.4544
82,8,-0.0045,0.0004,100,518.67,642.17,1575.42,1397.17,14.62,21.61,554.52,2388.04,9062.38,1.3,47,522.05,2388,8139.57,8.403,0.03,391,2388,100,39.1,23.2782
82,9,-0.0026,0.0002,100,518.67,642.02,1585.46,1396.68,14.62,21.61,554.13,2388.02,9066,1.3,47.23,522.41,2388,8141.06,8.3675,0.03,391,2388,100,38.91,23.3556
82,10,0.0002,-0.0005,100,518.67,641.57,1580.98,1395.96,14.62,21.6,554.8,2388,9057.55,1.3,47.1,522.84,2387.94,8146.73,8.4018,0.03,391,2388,100,39.05,23.6184
82,11,-0.0031,-0.0005,100,518.67,641.96,1585.18,1397.2,14.62,21.61,554.36,2388,9057.97,1.3,47.31,521.94,2387.95,8143.87,8.3901,0.03,391,2388,100,39.03,23.3743
82,12,-0.0037,-0.0005,100,518.67,642.48,1590.69,1401.2,14.62,21.61,554.19,2388.02,9063.7,1.3,47.19,522.25,2387.96,8141.06,8.3848,0.03,390,2388,100,39.11,23.465
82,13,-0.0013,0.0004,100,518.67,641.91,1587.03,1395.05,14.62,21.61,554.84,2388.01,9069,1.3,47.08,522.48,2387.97,8144.88,8.4022,0.03,392,2388,100,39.13,23.4688
82,14,-0.0016,-0.0001,100,518.67,641.88,1586.63,1392.92,14.62,21.61,554.91,2388.05,9063.69,1.3,47.28,522.74,2387.91,8145.15,8.4291,0.03,391,2388,100,38.95,23.4104
82,15,0,-0.0003,100,518.67,641.95,1592.11,1397.32,14.62,21.61,554.35,2388.01,9057.31,1.3,47.1,522.36,2388.02,8143.4,8.4285,0.03,391,2388,100,39.18,23.4827
82,16,0.0022,-0.0004,100,518.67,642.63,1582.57,1392.57,14.62,21.61,554.8,2388,9061.83,1.3,47.05,521.74,2388.03,8145.17,8.3906,0.03,393,2388,100,38.96,23.4677
82,17,0.002,-0.0003,100,518.67,641.77,1571.06,1397.03,14.62,21.61,554.75,2387.92,9053.68,1.3,47.21,522.73,2387.98,8144.86,8.3977,0.03,390,2388,100,38.98,23.4522
82,18,-0.0017,-0.0001,100,518.67,642.22,1583.64,1392.33,14.62,21.61,554.66,2388,9064.23,1.3,47.05,522.89,2387.99,8148.94,8.4178,0.03,391,2388,100,38.95,23.3059
82,19,-0.0011,-0.0002,100,518.67,641.87,1587.92,1394.24,14.62,21.6,554.38,2388.03,9064.01,1.3,47.17,522.5,2388.04,8141.87,8.3713,0.03,390,2388,100,39,23.3893
82,20,0.0016,-0.0005,100,518.67,641.97,1587.51,1403.92,14.62,21.61,554.47,2388.02,9064.24,1.3,47.02,522.35,2387.98,8138.39,8.3547,0.03,392,2388,100,39.12,23.3263
82,21,-0.0005,0.0004,100,518.67,642.17,1579.35,1396.69,14.62,21.61,554.89,2388.05,9056.46,1.3,47.08,522.29,2388.01,8149.35,8.3839,0.03,391,2388,100,38.96,23.4393
82,22,-0.0009,-0.0002,100,518.67,642.14,1583.34,1409.18,14.62,21.61,555.43,2387.99,9061.35,1.3,47.24,522.65,2388.01,8147.63,8.3894,0.03,391,2388,100,39.02,23.3779
82,23,0.0013,0.0004,100,518.67,642.48,1586.52,1396.22,14.62,21.61,553.94,2388.07,9053.32,1.3,47.24,522.38,2388.02,8141.54,8.3883,0.03,392,2388,100,39.09,23.387
82,24,-0.0016,0.0004,100,518.67,642.16,1585.12,1388.77,14.62,21.61,554.81,2388.01,9058.33,1.3,47.09,522.96,2387.97,8147.67,8.3778,0.03,393,2388,100,38.93,23.4291
82,25,-0.0016,0.0003,100,518.67,642.48,1583.22,1392.81,14.62,21.61,554.59,2388.05,9062.85,1.3,47.19,522.25,2387.96,8142.57,8.3922,0.03,393,2388,100,39.06,23.3843
82,26,0.0007,0.0002,100,518.67,642.17,1589.67,1398.34,14.62,21.61,554.37,2387.98,9059.52,1.3,47.06,523.24,2388.02,8142.81,8.4059,0.03,390,2388,100,39.21,23.5001
82,27,-0.0026,0.0001,100,518.67,642.15,1582.41,1397.58,14.62,21.61,554.6,2388.02,9067.98,1.3,47.19,522.7,2387.98,8145.04,8.4044,0.03,390,2388,100,39,23.3612
82,28,-0.0007,0.0002,100,518.67,642.17,1579.05,1395.33,14.62,21.61,554.5,2388.01,9059.04,1.3,47.2,522.77,2387.96,8143.16,8.377,0.03,392,2388,100,39.03,23.4513
82,29,0.0004,-0,100,518.67,641.73,1579.71,1398.81,14.62,21.61,555.52,2387.99,9063.28,1.3,47.28,522.16,2388,8147.25,8.3936,0.03,390,2388,100,39.11,23.3655
