Unit,Time,Setting1,Setting2,Setting3,FanInletTemp,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,FanInletPres,BypassDuctPres,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,EnginePresRatio,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,DemandFanSpeed,DemandCorrFanSpeed,HPTCoolantBleed,LPTCoolantBleed
73,1,0.0032,0.0005,100,518.67,642.84,1591.37,1408.94,14.62,21.61,553.29,2388.15,9042.35,1.3,47.46,521.26,2388.11,8122.12,8.4092,0.03,394,2388,100,38.72,23.2402
73,2,-0.0055,-0.0003,100,518.67,642.46,1594.55,1415.22,14.62,21.61,553.17,2388.15,9043.79,1.3,47.57,521.06,2388.14,8120.45,8.4365,0.03,393,2388,100,38.85,23.2368
73,3,-0.0004,0.0003,100,518.67,642.78,1593.6,1411.45,14.62,21.61,553.06,2388.14,9039.49,1.3,47.48,521.34,2388.1,8124.08,8.4456,0.03,392,2388,100,38.86,23.3427
73,4,-0.0022,0.0003,100,518.67,643.02,1596.5,1403.71,14.62,21.61,552.7,2388.16,9041.15,1.3,47.47,521.37,2388.13,8119.63,8.4621,0.03,392,2388,100,38.86,23.2171
73,5,0.0024,-0.0004,100,518.67,643.26,1586.44,1410.37,14.62,21.61,553.29,2388.1,9042.72,1.3,47.7,520.99,2388.1,8121.89,8.4456,0.03,392,2388,100,38.77,23.2411
73,6,-0.0005,0.0004,100,518.67,642.57,1596.68,1414.12,14.62,21.61,553.15,2388.16,9038.84,1.3,47.48,521.04,2388.17,8117.73,8.4794,0.03,393,2388,100,38.84,23.3956
73,7,-0.0025,0.0005,100,518.67,642.47,1593.01,1409.35,14.62,21.61,553.1,2388.13,9037,1.3,47.61,521.21,2388.11,8122.62,8.4211,0.03,394,2388,100,38.66,23.3231
73,8,0.004,-0,100,518.67,642.54,1586.11,1402.54,14.62,21.61,553.86,2388.14,9035.87,1.3,47.69,520.85,2388.1,8122.84,8.4295,0.03,393,2388,100,38.94,23.1835
73,9,0.0007,-0,100,518.67,642.89,1587.95,1413.17,14.62,21.61,553.22,2388.12,9037.08,1.3,47.53,521.38,2388.09,8121.09,8.4535,0.03,392,2388,100,38.94,23.3646
73,10,0.0007,0.0003,100,518.67,643.07,1586.84,1415.07,14.62,21.61,553,2388.19,9040.87,1.3,47.44,521,2388.1,8122.34,8.4523,0.03,392,2388,100,38.92,23.3222
73,11,0.0002,-0.0002,100,518.67,641.94,1594.56,1407.69,14.62,21.61,552.68,2388.19,9042.28,1.3,47.56,521.14,2388.11,8118.56,8.4535,0.03,394,2388,100,38.74,23.3484
73,12,0.0041,0.0002,100,518.67,642.55,1586.23,1402.49,14.62,21.61,553.5,2388.13,9045.61,1.3,47.67,521.16,2388.17,8123.72,8.4598,0.03,393,2388,100,38.87,23.2067
73,13,0.0012,-0,100,518.67,642.84,1592.06,1411.63,14.62,21.61,552.72,2388.12,9041.59,1.3,47.56,521.05,2388.15,8121.57,8.4603,0.03,393,2388,100,38.77,23.2815
73,14,-0.0006,0.0002,100,518.67,642.39,1587.75,1413.79,14.62,21.61,553.21,2388.15,9046.06,1.3,47.53,521.09,2388.13,8115.13,8.4211,0.03,391,2388,100,38.71,23.2478
73,15,0.0018,-0.0002,100,518.67,642.47,1589.55,1407.19,14.62,21.61,553.65,2388.15,9046.94,1.3,47.58,521.06,2388.13,8122.33,8.4465,0.03,393,2388,100,38.67,23.2624
73,16,0.0016,-0.0002,100,518.67,642.42,1592.53,1409.25,14.62,21.61,552.41,2388.15,9045.1,1.3,47.57,521.06,2388.13,8125.62,8.4386,0.03,392,2388,100,38.9,23.2383
73,17,0.0002,-0.0002,100,518.67,642.82,1593.18,1404.47,14.62,21.61,552.9,2388.1,9040.44,1.3,47.49,521.73,2388.16,8125.12,8.4128,0.03,392,2388,100,38.75,23.3393
73,18,-0.0025,0.0002,100,518.67,642.65,1599.46,1413.79,14.62,21.61,553.46,2388.11,9040.59,1.3,47.63,520.85,2388.18,8124,8.4642,0.03,393,2388,100,38.78,23.3479
73,19,0.0006,-0.0002,100,518.67,642.64,1598.26,1409.78,14.62,21.61,553.41,2388.22,9043.35,1.3,47.53,520.68,2388.1,8120,8.4464,0.03,393,2388,100,38.67,23.216
73,20,0.0022,-0.0002,100,518.67,642.59,1589.01,1406.02,14.62,21.61,553.29,2388.2,9044.56,1.3,47.63,521.4,2388.19,8123.19,8.4223,0.03,393,2388,100,39.07,23.3653
73,21,0.0001,-0.0002,100,518.67,642.45,1591.56,1404.15,14.62,21.61,553.36,2388.08,9044.77,1.3,47.48,521.11,2388.13,8123.38,8.4234,0.03,394,2388,100,38.75,23.2525
73,22,0.0006,-0.0002,100,518.67,642.52,1586.43,1414.03,14.62,21.61,553.42,2388.09,9039.8,1.3,47.44,521.66,2388.13,8128.66,8.4472,0.03,393,2388,100,38.86,23.2328
73,23,0.002,-0.0001,100,518.67,642.83,1592.5,1405.53,14.62,21.61,553.58,2388.11,9037.24,1.3,47.45,521.2,2388.18,8117.7,8.449,0.03,393,2388,100,38.96,23.3368
73,24,0.0003,-0.0004,100,518.67,642.84,1585.04,1411.79,14.62,21.61,552.36,2388.2,9038.38,1.3,47.45,521.83,2388.15,8118.39,8.4488,0.03,394,2388,100,38.87,23.3439
73,25,-0.0024,-0,100,518.67,642.58,1592.64,1403.69,14.62,21.61,553.48,2388.19,9039.91,1.3,47.5,521.77,2388.14,8126.42,8.4562,0.03,394,2388,100,38.74,23.4097
73,26,0.0004,-0.0005,100,518.67,642.24,1589.12,1412.92,14.62,21.61,553.06,2388.08,9042.75,1.3,47.39,521.46,2388.13,8125.87,8.4508,0.03,393,2388,100,38.78,23.3176
73,27,0.0027,0,100,518.67,642.65,1586.44,1412.94,14.62,21.61,552.82,2388.12,9040.4,1.3,47.5,521.43,2388.17,8127.22,8.4313,0.03,393,2388,100,38.84,23.2456
73,28,-0.0023,-0.0001,100,518.67,642.78,1585.79,1409.27,14.62,21.61,553.75,2388.19,9042.83,1.3,47.61,521.21,2388.13,8125.33,8.4441,0.03,393,2388,100,38.91,23.1593
73,29,-0.001,-0.0003,100,518.67,642.73,1591.95,1410.52,14.62,21.61,553.18,2388.15,9039.79,1.3,47.6,520.65,2388.13,8126.51,8.4318,0.03,393,2388,100,38.96,23.2469
73,30,0.0031,0.0001,100,518.67,642.65,1584.84,1408.8,14.62,21.61,552.56,2388.16,9041.55,1.3,47.6,520.83,2388.14,8120.81,8.4135,0.03,393,2388,100,38.78,23.3942
73,31,-0.0029,-0.0003,100,518.67,642.87,1588.28,1406.67,14.62,21.61,553.08,2388.19,9043.48,1.3,47.8,521.63,2388.14,8124.02,8.4248,0.03,392,2388,100,38.89,23.3662
73,32,-0.0016,0.0002,100,518.67,643.1,1589.41,1404.87,14.62,21.61,553.18,2388.12,9043.1,1.3,47.54,521.52,2388.13,8123.34,8.4438,0.03,392,2388,100,38.81,23.3359
73,33,0.0021,-0.0002,100,518.67,642.55,1587.23,1412.66,14.62,21.61,553.64,2388.14,9043.12,1.3,47.56,520.96,2388.15,8132.11,8.4309,0.03,391,2388,100,38.86,23.2887
73,34,-0.0018,-0.0002,100,518.67,642.36,1593.64,1411.79,14.62,21.61,553.93,2388.07,9046.43,1.3,47.55,521.74,2388.13,8125.27,8.437,0.03,395,2388,100,38.85,23.2974
73,35,-0,-0.0003,100,518.67,642.47,1587.35,1406.13,14.62,21.61,553.62,2388.09,9041.47,1.3,47.6,521.24,2388.14,8119.64,8.4741,0.03,394,2388,100,38.77,23.3597
73,36,0.0001,-0.0003,100,518.67,643.13,1584.84,1397.25,14.62,21.61,553.31,2388.12,9039.88,1.3,47.59,521.33,2388.15,8116.17,8.4505,0.03,394,2388,100,38.9,23.1933
73,37,0.0006,-0.0002,100,518.67,642.83,1587.91,1414.6,14.62,21.61,553.35,2388.2,9041.17,1.3,47.51,521.4,2388.15,8124.5,8.45,0.03,393,2388,100,38.64,23.3026
73,38,-0.0036,0,100,518.67,642.58,1598.22,1413.7,14.62,21.61,552.57,2388.16,9042.23,1.3,47.4,521.07,2388.14,8120.11,8.4316,0.03,393,2388,100,38.73,23.2314
73,39,0.0011,-0.0001,100,518.67,642.74,1586.76,1412.99,14.62,21.61,553.65,2388.16,9038.31,1.3,47.69,520.27,2388.11,8119.99,8.4554,0.03,392,2388,100,39.02,23.3392
73,40,-0.001,-0.0002,100,518.67,642.6,1590.17,1410.02,14.62,21.61,553.01,2388.13,9043.54,1.3,47.55,522.01,2388.16,8119.83,8.4762,0.03,393,2388,100,38.83,23.3191
73,41,-0.0035,0.0004,100,518.67,642.76,1588.2,1412.26,14.62,21.61,553.35,2388.11,9039.83,1.3,47.6,521.15,2388.16,8118.07,8.4326,0.03,394,2388,100,38.75,23.3459
73,42,-0.0019,-0.0003,100,518.67,642.83,1587.98,1409.48,14.62,21.61,553.2,2388.18,9032.56,1.3,47.58,521.17,2388.08,8114.5,8.4846,0.03,393,2388,100,38.87,23.3298
73,43,-0.0005,-0.0002,100,518.67,642.8,1585.52,1410.93,14.62,21.61,552.99,2388.15,9034.24,1.3,47.71,521.49,2388.12,8123.58,8.4483,0.03,392,2388,100,38.83,23.3065
73,44,-0.0024,-0.0002,100,518.67,642.47,1592.69,1403.67,14.62,21.61,553.35,2388.16,9047.36,1.3,47.6,521.22,2388.18,8119.02,8.446,0.03,393,2388,100,38.75,23.2675
73,45,0.0001,0.0004,100,518.67,642.71,1592.13,1408.74,14.62,21.61,553.11,2388.11,9040.78,1.3,47.78,521.33,2388.12,8125.44,8.4545,0.03,393,2388,100,38.89,23.1831
73,46,0.0012,0.0004,100,518.67,642.4,1593.68,1408.65,14.62,21.61,553.46,2388.16,9039.16,1.3,47.55,521.35,2388.15,8122.66,8.4596,0.03,393,2388,100,38.83,23.3397
73,47,-0.0012,-0.0001,100,518.67,642.52,1596.73,1409.98,14.62,21.61,553.49,2388.15,9040.61,1.3,47.61,521.16,2388.14,8122.14,8.4817,0.03,393,2388,100,38.9,23.272
73,48,-0.0026,0.0003,100,518.67,642.86,1596.82,1415.77,14.62,21.61,552.71,2388.11,9043.34,1.3,47.42,521.83,2388.16,8122.59,8.4433,0.03,395,2388,100,38.86,23.2784
73,49,0.0036,-0.0002,100,518.67,642.45,1594.91,1408.38,14.62,21.61,553.25,2388.13,9040.01,1.3,47.58,521.43,2388.15,8121.95,8.3994,0.03,391,2388,100,38.87,23.2672
73,50,-0.003,0.0003,100,518.67,642.94,1588.79,1417.73,14.62,21.61,554.16,2388.12,9038.92,1.3,47.5,521.87,2388.16,8115.9,8.4589,0.03,392,2388,100,38.86,23.2131
