Unit,Time,Setting1,Setting2,Setting3,FanInletTemp,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,FanInletPres,BypassDuctPres,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,EnginePresRatio,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,DemandFanSpeed,DemandCorrFanSpeed,HPTCoolantBleed,LPTCoolantBleed
9,1,0.0005,0.0004,100,518.67,642.18,1582.99,1396.22,14.62,21.61,554.35,2387.96,9065.59,1.3,47.09,522.34,2387.95,8149.16,8.402,0.03,391,2388,100,39.04,23.5349
9,2,0.0001,0.0001,100,518.67,641.91,1580.17,1394.7,14.62,21.61,554.85,2387.94,9063.39,1.3,47.12,523.03,2387.98,8148.23,8.4331,0.03,392,2388,100,38.97,23.4335
9,3,-0.0009,-0.0003,100,518.67,642.5,1587.57,1396.79,14.62,21.61,554.75,2388.03,9057.58,1.3,47.12,522.63,2388.05,8140.94,8.4028,0.03,391,2388,100,39.09,23.4296
9,4,-0.0022,0.0001,100,518.67,642.04,1584.66,1406.4,14.62,21.61,555.19,2388,9061.97,1.3,47.04,522.85,2388.01,8145.41,8.3741,0.03,392,2388,100,38.96,23.5159
9,5,-0.0018,-0.0003,100,518.67,642.06,1580,1400.12,14.62,21.61,554.84,2387.95,9062.05,1.3,47.15,522.51,2387.98,8145.92,8.3664,0.03,390,2388,100,39.08,23.45
9,6,0.0009,-0.0005,100,518.67,641.84,1589.51,1401.32,14.62,21.61,554.42,2388.01,9062.76,1.3,47.07,522.54,2388.04,8147.93,8.3554,0.03,393,2388,100,38.79,23.4186
9,7,-0.0021,-0.0004,100,518.67,641.66,1584.33,1400.27,14.62,21.61,553.55,2388.04,9063.1,1.3,47.28,522.57,2388.01,8148.53,8.3917,0.03,392,2388,100,39.07,23.4575
9,8,0.0018,0,100,518.67,641.46,1581.9,1392.49,14.62,21.61,555.66,2388.02,9064.64,1.3,47.37,522.21,2387.94,8145.97,8.4011,0.03,390,2388,100,39.27,23.4105
9,9,0.0003,-0.0004,100,518.67,641.99,1580.58,1394.58,14.62,21.6,554.88,2388.04,9070.86,1.3,47.2,522.35,2388.04,8148.65,8.3858,0.03,391,2388,100,39.03,23.5122
9,10,0.0009,-0.0002,100,518.67,641.77,1580.84,1391.62,14.62,21.61,554.37,2388.02,9068.09,1.3,47.21,522.48,2388.03,8142.56,8.4069,0.03,391,2388,100,38.9,23.4672
9,11,-0.0012,-0.0004,100,518.67,642.33,1581.8,1400.58,14.62,21.61,553.61,2388,9067.61,1.3,47.16,522.75,2387.99,8144.65,8.3929,0.03,391,2388,100,39.08,23.4228
9,12,-0.0001,-0.0001,100,518.67,641.63,1584.2,1402.16,14.62,21.61,554.36,2387.98,9066.29,1.3,47,522.56,2388.04,8150.53,8.4091,0.03,392,2388,100,38.99,23.4246
9,13,0.003,-0.0003,100,518.67,641.97,1589.32,1399.58,14.62,21.61,553.84,2387.99,9062.77,1.3,47.11,522.67,2388.01,8150.97,8.3998,0.03,392,2388,100,38.87,23.516
9,14,-0.0022,0.0003,100,518.67,642.44,1584.43,1398.28,14.62,21.61,554.68,2387.98,9064.45,1.3,47.26,522.4,2387.97,8141.72,8.4069,0.03,392,2388,100,39.01,23.445
9,15,-0.0048,-0.0001,100,518.67,641.89,1587.29,1394.71,14.62,21.61,555.01,2388.01,9069.84,1.3,47.11,522.55,2387.94,8145.79,8.376,0.03,392,2388,100,39.12,23.4519
9,16,0.0001,0.0005,100,518.67,642.18,1587.42,1400.74,14.62,21.61,554.3,2388.04,9066.31,1.3,47.16,523.12,2387.97,8145.13,8.3869,0.03,390,2388,100,38.95,23.393
9,17,-0.0043,0,100,518.67,641.63,1587.14,1395.4,14.62,21.61,554.68,2387.96,9062.97,1.3,47.15,522.69,2387.97,8143.8,8.3998,0.03,392,2388,100,39.06,23.3596
9,18,-0.0013,-0.0001,100,518.67,641.7,1592.2,1396.41,14.62,21.61,553.78,2388.03,9063.77,1.3,47.06,522.48,2388,8144.65,8.4065,0.03,391,2388,100,39.04,23.3688
9,19,0.0012,-0.0001,100,518.67,641.73,1579.41,1398.7,14.62,21.61,554.76,2388.02,9065.94,1.3,47.2,522.09,2387.96,8146.81,8.4425,0.03,391,2388,100,38.95,23.3515
9,20,-0.0023,0.0003,100,518.67,642.11,1577.05,1389.2,14.62,21.61,555.07,2387.98,9063.07,1.3,47.31,522.41,2387.96,8145.7,8.4309,0.03,392,2388,100,39.09,23.3684
9,21,-0.0016,-0.0004,100,518.67,642.03,1579.94,1394.42,14.62,21.61,554.75,2388.08,9065.62,1.3,47.29,522.86,2387.95,8150.07,8.3922,0.03,392,2388,100,39.06,23.4057
9,22,-0.0001,-0.0005,100,518.67,642.25,1579.87,1399.51,14.62,21.61,554.39,2387.95,9067.21,1.3,47.12,522.11,2388,8146.36,8.404,0.03,391,2388,100,38.97,23.4904
9,23,0.0015,0.0004,100,518.67,641.41,1585.55,1402.96,14.62,21.61,554.57,2388,9064.76,1.3,47.24,522.27,2387.98,8147.03,8.3777,0.03,390,2388,100,38.89,23.3659
9,24,0.0035,0.0003,100,518.67,642.04,1585.23,1394.39,14.62,21.61,553.95,2388,9051.59,1.3,47.17,522.36,2388.03,8143.34,8.3681,0.03,389,2388,100,39.03,23.3478
9,25,0.0003,0.0001,100,518.67,642.2,1585.38,1397.22,14.62,21.61,554.44,2387.96,9067.31,1.3,47.14,522.29,2388,8145.8,8.3869,0.03,390,2388,100,39.03,23.4795
9,26,0.0021,0.0002,100,518.67,642.72,1584.85,1396.74,14.62,21.61,555.45,2388,9068.74,1.3,47.15,522.82,2388.07,8150.14,8.3875,0.03,392,2388,100,38.94,23.4496
9,27,0.0022,0.0004,100,518.67,642.55,1593.03,1395.38,14.62,21.61,554.34,2387.97,9073.71,1.3,47.08,522.77,2387.95,8144.51,8.3595,0.03,392,2388,100,39.03,23.4669
9,28,0.001,-0.0001,100,518.67,641.88,1582.39,1396.46,14.62,21.61,555.12,2387.95,9064.43,1.3,47.35,522.24,2388.02,8152.92,8.3847,0.03,390,2388,100,39.19,23.494
9,29,-0.0009,-0.0005,100,518.67,642.17,1578.06,1398.25,14.62,21.61,554.2,2387.99,9067.72,1.3,47.06,522.32,2387.98,8143.39,8.3925,0.03,392,2388,100,39.02,23.4314
9,30,0.0022,0.0004,100,518.67,641.96,1584.82,1396.4,14.62,21.61,554.62,2387.97,9069.3,1.3,47.17,522.49,2388.01,8150.5,8.4135,0.03,391,2388,100,39.08,23.4083
9,31,-0.0001,0.0001,100,518.67,642.33,1589.31,1393.67,14.62,21.61,554.49,2387.99,9067.82,1.3,47.08,522.58,2388.01,8143.69,8.4265,0.03,391,2388,100,39.13,23.4235
9,32,-0.0018,0,100,518.67,641.89,1588.4,1390.48,14.62,21.61,554.32,2388.05,9064.15,1.3,47.44,522.74,2387.98,8145.99,8.3919,0.03,391,2388,100,38.96,23.4849
9,33,0.0019,0.0004,100,518.67,642.02,1585.92,1395.64,14.62,21.6,554.07,2387.98,9067.78,1.3,47.19,522.74,2387.97,8145.74,8.3858,0.03,392,2388,100,38.84,23.3714
9,34,-0.0024,0.0004,100,518.67,642.09,1588.32,1405.48,14.62,21.61,553.88,2387.98,9053.45,1.3,47.1,522.59,2387.98,8148.6,8.4059,0.03,391,2388,100,39.03,23.4291
9,35,0.0016,-0.0001,100,518.67,642.02,1589.52,1400.73,14.62,21.61,554.69,2387.98,9066.53,1.3,47.02,522.59,2388,8148.51,8.4298,0.03,391,2388,100,39.09,23.4587
9,36,-0.0022,-0,100,518.67,641.85,1582.88,1396.31,14.62,21.61,553.95,2387.98,9068.19,1.3,47.12,522.53,2387.96,8149,8.4095,0.03,390,2388,100,38.94,23.4388
9,37,-0.0009,-0.0003,100,518.67,642.35,1579.77,1397.08,14.62,21.61,553.84,2388,9069.05,1.3,47.26,522.19,2388.01,8147.94,8.392,0.03,391,2388,100,38.88,23.3842
9,38,-0.0012,0.0002,100,518.67,641.74,1590.18,1393.55,14.62,21.61,555.04,2387.96,9061.91,1.3,47.03,521.87,2387.97,8150.74,8.3881,0.03,392,2388,100,38.84,23.4311
9,39,0.0009,0.0003,100,518.67,642.51,1588.38,1400.47,14.62,21.61,554.35,2387.99,9061.31,1.3,47.2,522.19,2387.96,8155.12,8.3689,0.03,391,2388,100,39.09,23.425
9,40,-0.0049,0.0004,100,518.67,642.38,1592.26,1393.79,14.62,21.61,554.12,2388,9065.3,1.3,47.05,522.1,2387.94,8143.52,8.3714,0.03,391,2388,100,39.07,23.4292
9,41,0.0009,-0.0002,100,518.67,642.23,1582.98,1392.08,14.62,21.61,554.44,2388,9060.49,1.3,47.13,522.4,2388.01,8149.01,8.4108,0.03,392,2388,100,39.1,23.3787
9,42,0.0029,0.0003,100,518.67,642.19,1582.46,1397.76,14.62,21.61,554.15,2388.03,9065.46,1.3,47.45,521.99,2387.98,8149.6,8.4152,0.03,392,2388,100,39.14,23.3315
9,43,-0.0013,-0,100,518.67,642.21,1583.62,1395.74,14.62,21.6,554.44,2388,9062.97,1.3,47.16,522.39,2388.01,8147.63,8.4003,0.03,392,2388,100,39.04,23.4445
9,44,0.0008,-0.0005,100,518.67,642.03,1576.57,1397.21,14.62,21.61,554,2387.97,9065.45,1.3,47.19,522.58,2387.96,8148.19,8.4301,0.03,391,2388,100,38.92,23.4561
9,45,-0.0017,0.0002,100,518.67,641.91,1578.31,1395.2,14.62,21.61,554.05,2388.01,9064.45,1.3,47.09,522.02,2387.93,8147.52,8.3795,0.03,392,2388,100,38.99,23.4097
9,46,0.0003,0.0002,100,518.67,642.02,1576.37,1403.72,14.62,21.61,554.78,2387.96,9062.07,1.3,47.24,523.04,2388.03,8143.48,8.4083,0.03,392,2388,100,38.85,23.4921
9,47,-0.001,0.0001,100,518.67,642.14,1583.6,1401.14,14.62,21.61,554.72,2387.97,9064.76,1.3,47.17,522.58,2388.02,8148,8.3744,0.03,390,2388,100,38.99,23.4631
9,48,0.0009,0.0001,100,518.67,642.36,1586.08,1394.15,14.62,21.61,554.9,2388.01,9070.4,1.3,46.88,523.07,2388,8147.3,8.3843,0.03,391,2388,100,38.92,23.4633
9,49,0.0016,0.0004,100,518.67,642.42,1580.82,1393.84,14.62,21.61,554.33,2388.05,9058.33,1.3,47.23,522.77,2388,8145.27,8.3966,0.03,393,2388,100,38.98,23.4048
9,50,0.0029,0,100,518.67,641.95,1585.84,1396.96,14.62,21.61,554.37,2388.02,9066.64,1.3,47.31,523.02,2388.01,8148.66,8.421,0.03,393,2388,100,38.99,23.2776
9,51,-0.001,0.0005,100,518.67,641.85,1590.61,1394.64,14.62,21.61,554.39,2388,9068.63,1.3,47.22,521.79,2387.95,8152.32,8.4122,0.03,391,2388,100,39.12,23.3401
9,52,-0.0016,-0.0005,100,518.67,641.79,1586.48,1390.75,14.62,21.6,554.92,2388.02,9072.79,1.3,47.26,522.06,2388.01,8147.73,8.3951,0.03,391,2388,100,39.09,23.427
9,53,-0.0004,-0.0002,100,518.67,641.9,1588.27,1394.15,14.62,21.61,554.88,2387.97,9068.24,1.3,47.09,522,2387.99,8141.72,8.3714,0.03,392,2388,100,38.99,23.4471
9,54,-0.0022,0.0004,100,518.67,642.36,1582.51,1389.74,14.62,21.61,554.28,2388.01,9072.89,1.3,47.23,522.81,2387.98,8151.56,8.3968,0.03,391,2388,100,39.09,23.4496
9,55,0.0024,0.0002,100,518.67,642.27,1583.8,1400.69,14.62,21.61,554.74,2387.99,9063.78,1.3,47.15,522.81,2388.02,8145.53,8.4109,0.03,391,2388,100,39.02,23.3817
9,56,-0.0011,-0.0002,100,518.67,642.01,1582,1397.74,14.62,21.61,554.13,2388.03,9062.3,1.3,47.18,522.78,2388,8146.01,8.4563,0.03,393,2388,100,38.92,23.4822
9,57,-0.0016,0.0001,100,518.67,642.44,1577.63,1398.72,14.62,21.61,554.86,2388.06,9068.03,1.3,47.12,522.45,2387.99,8146.66,8.3993,0.03,392,2388,100,39.05,23.3403
9,58,-0.0028,-0.0005,100,518.67,642.62,1585.2,1402.6,14.62,21.61,554.52,2388.05,9060.94,1.3,47.27,522.41,2388.01,8149.06,8.4227,0.03,392,2388,100,38.92,23.4016
9,59,-0.003,0.0004,100,518.67,642.14,1589.48,1401.5,14.62,21.61,554.46,2388.02,9068.72,1.3,47.06,522.63,2388.04,8151.81,8.4091,0.03,391,2388,100,39.11,23.4678
9,60,-0.0024,0.0001,100,518.67,642.54,1584.68,1398.98,14.62,21.61,553.98,2388.01,9068.77,1.3,47.33,522.21,2388,8147.12,8.4107,0.03,391,2388,100,38.93,23.4029
9,61,-0.001,-0.0004,100,518.67,642.27,1582.62,1389.95,14.62,21.61,555,2388.03,9060.32,1.3,47.18,522.54,2388.01,8152.77,8.4093,0.03,392,2388,100,39.01,23.3036
9,62,0.0044,-0.0005,100,518.67,642.3,1586.22,1396.13,14.62,21.61,554.45,2388.02,9068.29,1.3,47.34,521.74,2388.04,8150.2,8.3948,0.03,392,2388,100,39.05,23.4236
9,63,0.0005,-0.0002,100,518.67,642.62,1582.67,1393.77,14.62,21.61,554.42,2388.03,9068.46,1.3,47.19,522.27,2387.89,8150.42,8.4121,0.03,391,2388,100,38.95,23.3899
